"rets" "tips" "level" "tree_child" "tree_based" "fu_stable" "normal" "gen_no" "degen_no" "neu_no" "recon" "row_row"
"347" 2 27 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"348" 5 54 4 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"349" 5 32 4 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"350" 24 94 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"351" 36 126 35 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"352" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"353" 1 27 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"354" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"355" 5 40 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"356" 75 194 75 TRUE TRUE TRUE TRUE 75 0 0 FALSE 61
"357" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"358" 28 105 28 TRUE TRUE TRUE TRUE 28 0 0 FALSE 61
"359" 79 174 79 TRUE TRUE TRUE TRUE 79 0 0 FALSE 61
"360" 10 47 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"361" 2 17 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"362" 1 31 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"363" 4 33 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"364" 1 31 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"365" 8 65 7 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"366" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"367" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"368" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"369" 1 6 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"370" 9 54 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"371" 5 32 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"372" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"373" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"374" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"375" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"376" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"377" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"378" 1 31 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"379" 2 28 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"380" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"381" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"382" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"383" 264 441 264 TRUE TRUE TRUE TRUE 264 0 0 FALSE 61
"384" 6 53 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"385" 49 150 49 TRUE TRUE TRUE TRUE 49 0 0 FALSE 61
"386" 7 31 6 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"387" 4 42 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"388" 5 48 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"389" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"390" 72 179 72 TRUE TRUE TRUE TRUE 72 0 0 FALSE 61
"391" 1 15 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"392" 16 70 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"393" 15 79 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"394" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"395" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"396" 15 75 14 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"397" 13 63 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"398" 13 75 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"399" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"400" 15 65 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"401" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"402" 11 56 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"403" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"404" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"405" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"406" 7 37 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"407" 571 783 571 TRUE TRUE TRUE TRUE 571 0 0 FALSE 61
"408" 218 379 218 TRUE TRUE TRUE TRUE 218 0 0 FALSE 61
"409" 2 31 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"410" 0 22 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"411" 11 78 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"412" 17 85 17 TRUE TRUE TRUE TRUE 17 0 0 FALSE 61
"413" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"414" 0 46 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"415" 1 22 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"416" 1 26 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"417" 7 63 5 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"418" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"419" 4 37 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"420" 2 33 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"421" 1 29 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"422" 2 26 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"423" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"424" 14 66 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"425" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"426" 0 17 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"427" 4 36 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"428" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"429" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"430" 79 181 79 TRUE TRUE TRUE TRUE 79 0 0 FALSE 61
"431" 6 43 5 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"432" 11 59 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"433" 3 24 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"434" 25 95 25 TRUE TRUE TRUE TRUE 25 0 0 FALSE 61
"435" 2 29 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"436" 2 41 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"437" 2 47 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"438" 149 290 149 TRUE TRUE TRUE TRUE 149 0 0 FALSE 61
"439" 6 48 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"440" 7 51 4 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"441" 15 86 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"442" 23 90 23 TRUE TRUE TRUE TRUE 23 0 0 FALSE 61
"443" 4 50 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"444" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"445" 88 207 88 TRUE TRUE TRUE TRUE 88 0 0 FALSE 61
"446" 150 282 150 TRUE TRUE TRUE TRUE 150 0 0 FALSE 61
"447" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"448" 40 122 40 TRUE TRUE TRUE TRUE 40 0 0 FALSE 61
"449" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"450" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"451" 6 40 5 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"452" 6 33 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"453" 4 44 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"454" 2 20 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"455" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"456" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"457" 4 30 3 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"458" 113 255 113 TRUE TRUE TRUE TRUE 113 0 0 FALSE 61
"459" 10 43 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"460" 12 58 11 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"461" 1 32 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"462" 4 44 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"463" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"464" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"465" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"466" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"467" 8 40 4 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"468" 15 70 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"469" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"470" 40 110 40 TRUE TRUE TRUE TRUE 40 0 0 FALSE 61
"471" 31 111 31 TRUE TRUE TRUE TRUE 31 0 0 FALSE 61
"472" 5 49 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"473" 6 33 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"474" 1 21 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"475" 8 52 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"476" 3 34 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"477" 12 60 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"478" 0 25 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"479" 2 38 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"480" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"481" 8 44 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"482" 3 31 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"483" 2 42 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"484" 0 24 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"485" 5 33 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"486" 95 236 95 TRUE TRUE TRUE TRUE 95 0 0 FALSE 61
"487" 22 88 22 TRUE TRUE TRUE TRUE 22 0 0 FALSE 61
"488" 14 84 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"489" 0 29 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"490" 2 24 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"491" 1 31 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"492" 2 40 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"493" 10 43 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"494" 42 135 42 TRUE TRUE TRUE TRUE 42 0 0 FALSE 61
"495" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"496" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"497" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"498" 24 93 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"499" 6 55 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"500" 2 34 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"501" 3 32 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"502" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"503" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"504" 3 35 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"505" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"506" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"507" 19 82 18 TRUE TRUE TRUE TRUE 19 0 0 FALSE 61
"508" 8 53 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"509" 20 86 20 TRUE TRUE TRUE TRUE 20 0 0 FALSE 61
"510" 24 86 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"511" 1 18 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"512" 194 350 194 TRUE TRUE TRUE TRUE 194 0 0 FALSE 61
"513" 3 41 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"514" 27 104 27 TRUE TRUE TRUE TRUE 27 0 0 FALSE 61
"515" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"516" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"517" 57 144 57 TRUE TRUE TRUE TRUE 57 0 0 FALSE 61
"518" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"519" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"520" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"521" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"522" 29 106 29 TRUE TRUE TRUE TRUE 29 0 0 FALSE 61
"523" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"524" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"525" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"526" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"527" 9 71 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"528" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"529" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"530" 1 29 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"531" 27 94 27 TRUE TRUE TRUE TRUE 27 0 0 FALSE 61
"532" 72 179 72 TRUE TRUE TRUE TRUE 72 0 0 FALSE 61
"533" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"534" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"535" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"536" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"537" 3 35 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"538" 3 31 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"539" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"540" 3 34 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"541" 24 85 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"542" 2 21 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"543" 2 25 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"544" 24 102 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"545" 0 17 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"546" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"547" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"548" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"549" 47 123 47 TRUE TRUE TRUE TRUE 47 0 0 FALSE 61
"550" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"551" 15 76 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"552" 3 33 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"553" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"554" 4 33 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"555" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"556" 36 106 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"557" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"558" 3 25 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"559" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"560" 105 232 105 TRUE TRUE TRUE TRUE 105 0 0 FALSE 61
"561" 1 30 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"562" 32 93 32 TRUE TRUE TRUE TRUE 32 0 0 FALSE 61
"563" 3 24 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"564" 4 42 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"565" 2 32 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"566" 4 33 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"567" 0 24 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"568" 547 759 547 TRUE TRUE TRUE TRUE 547 0 0 FALSE 61
"569" 6 39 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"570" 3 45 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"571" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"572" 0 22 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"573" 34 118 34 TRUE TRUE TRUE TRUE 34 0 0 FALSE 61
"574" 2 12 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"575" 2 28 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"576" 1 29 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"577" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"578" 752 997 752 TRUE TRUE TRUE TRUE 752 0 0 FALSE 61
"579" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"580" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"581" 40 115 40 TRUE TRUE TRUE TRUE 40 0 0 FALSE 61
"582" 22 92 22 TRUE TRUE TRUE TRUE 22 0 0 FALSE 61
"583" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"584" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"585" 6 45 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"586" 274 442 274 TRUE TRUE TRUE TRUE 274 0 0 FALSE 61
"587" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"588" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"589" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"590" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"591" 15 52 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"592" 1 24 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"593" 22 80 22 TRUE TRUE TRUE TRUE 22 0 0 FALSE 61
"594" 11 55 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"595" 93 201 93 TRUE TRUE TRUE TRUE 93 0 0 FALSE 61
"596" 26 90 26 TRUE TRUE TRUE TRUE 26 0 0 FALSE 61
"597" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"598" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"599" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"600" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"601" 15 69 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"602" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"603" 3 38 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"604" 10 61 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"605" 4 38 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"606" 25 100 25 TRUE TRUE TRUE TRUE 25 0 0 FALSE 61
"607" 1 33 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"608" 2 26 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"609" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"610" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"611" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"612" 41 136 41 TRUE TRUE TRUE TRUE 41 0 0 FALSE 61
"613" 50 139 49 TRUE TRUE TRUE TRUE 50 0 0 FALSE 61
"614" 7 57 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"615" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"616" 3 37 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"617" 12 79 10 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"618" 5 55 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"619" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"620" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"621" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"622" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"623" 1 35 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"624" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"625" 19 91 19 TRUE TRUE TRUE TRUE 19 0 0 FALSE 61
"626" 64 193 64 TRUE TRUE TRUE TRUE 64 0 0 FALSE 61
"627" 1 26 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"628" 2 30 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"629" 2 31 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"630" 23 96 23 TRUE TRUE TRUE TRUE 23 0 0 FALSE 61
"631" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"632" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"633" 8 44 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"634" 37 139 37 TRUE TRUE TRUE TRUE 37 0 0 FALSE 61
"635" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"636" 12 64 11 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"637" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"638" 37 127 37 TRUE TRUE TRUE TRUE 37 0 0 FALSE 61
"639" 49 138 49 TRUE TRUE TRUE TRUE 49 0 0 FALSE 61
"640" 10 62 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"641" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"642" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"643" 3 33 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"644" 0 32 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"645" 47 138 47 TRUE TRUE TRUE TRUE 47 0 0 FALSE 61
"646" 2 34 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"647" 1 30 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"648" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"649" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"650" 78 209 78 TRUE TRUE TRUE TRUE 78 0 0 FALSE 61
"651" 6 30 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"652" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"653" 4 31 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"654" 1 21 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"655" 4 54 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"656" 98 219 98 TRUE TRUE TRUE TRUE 98 0 0 FALSE 61
"657" 54 172 54 TRUE TRUE TRUE TRUE 54 0 0 FALSE 61
"658" 36 102 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"659" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"660" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"661" 7 62 6 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"662" 14 82 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"663" 1 9 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"664" 2 32 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"665" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"666" 7 40 4 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"667" 34 114 33 TRUE TRUE TRUE TRUE 34 0 0 FALSE 61
"668" 7 35 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"669" 1 9 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"670" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"671" 3 32 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"672" 157 311 157 TRUE TRUE TRUE TRUE 157 0 0 FALSE 61
"673" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"674" 0 22 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"675" 7 58 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"676" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"677" 5 39 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"678" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"679" 12 62 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"680" 5 31 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"681" 2 26 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"682" 1 21 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"683" 31 121 31 TRUE TRUE TRUE TRUE 31 0 0 FALSE 61
"684" 9 69 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"685" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"686" 57 167 57 TRUE TRUE TRUE TRUE 57 0 0 FALSE 61
"687" 4 37 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"688" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"689" 5 58 3 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"690" 2 35 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"691" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"692" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"693" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"694" 41 116 41 TRUE TRUE TRUE TRUE 41 0 0 FALSE 61
"695" 3 21 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"696" 126 267 126 TRUE TRUE TRUE TRUE 126 0 0 FALSE 61
